ID,Label,Statement,Subject,Speaker,Speaker Job Title,State,Political Party Affiliation,True Count,False Count,Context
12035,true,"When John Kasich became governor of Ohio, there was an $8 billion budget deficit and now theres a $2 billion surplus.","economy,state-finances",arnold-schwarzenegger,actor,California,republican,1,0,"an endorsement speech in Columbus, Ohio."
5123,false,Mitt Romney has 15 homes.,"candidates-biography,message-machine-2012",winning-our-future,,,none,1,4,"the video, ""When Mitt Romney Came to Town"""
3462,true,The entire state of Florida led the nation last year with the most prison inmates committing tax fraud.,"corrections-and-updates,crime,taxes",bill-nelson,,Florida,democrat,10,4,a letter to IRS Commissioner Douglas Shulman
778,false,"""1.3-million people in America make their living off eBay.""",economy,john-mccain,U.S. senator,Arizona,republican,37,78,"Nashville, Tenn."
10361,true,"Agriculture contributes $71 billion to Georgias economy annually, making it the states largest industry.","agriculture,economy,state-budget",georgia-farm-bureau,,Georgia,organization,1,0,a statement on the Georgia Farm Bureau website
10403,true,Supreme Court 15 times over the last 120 years has said marriage is a fundamental right and never said it had to be between a man and a woman.,"gays-and-lesbians,marriage,supreme-court",ted-olson,Attorney,,republican,0,0,"an interview on ""Fox News Sunday"""
6152,true,"Ronald Reagan raised taxes in 1982, 1984, 1985, 1986 and 1987.","deficit,taxes",gerry-connolly,U.S. Representative,Virginia,democrat,1,1,a floor speech.
3890,false,Accuses President Barack Obama of making contradictory claims about efforts to kill Osama bin Laden in 2008 and 2011.,"homeland-security,military,terrorism",chain-email,,,none,5,159,a chain e-mail
2347,false,Close to 30% of our federal prison population consists of illegal immigrants.,immigration,daniel-mielke,Farmer,Wisconsin,republican,0,1,a statement on campaign web site
5793,false,"Says $57,000 is the mean [income] in our state for a family.","families,income",sheila-oliver,Assemblywoman,New Jersey,democrat,3,1,an interview on WOR-AM
8295,false,Every engine manufacturer in the United States is now in the state of Texas.,"jobs,states",rick-perry,Governor,Texas,republican,23,78,"a discussion on CNN's ""Crossfire"""
3312,false,The things I said (during the prank call by a blogger posing as GOP contributor David Koch) are the things Ive said publicly all along about the Wisconsin budget debate.,"candidates-biography,labor,state-budget",scott-walker,Milwaukee County Executive,Wisconsin,republican,40,78,a news conference
8997,true,Says 21 million people still suffer slavery today.,"criminal-justice,foreign-policy,labor,workers",steve-mcqueen,,,none,1,0,an acceptance speech at the Academy Awards
10165,false,"If Cory Gardner gets his way, youd better stock up on condoms.",abortion,naral-pro-choice,,"Washington, D.C.",organization,0,4,a television ad
13005,false,"As the election tracker FiveThirtyEight has reported, whoever wins Pennsylvania will be our next President.","elections,states",rob-gleason,,Pennsylvania,republican,0,1,a fundraising email
1279,true,"The Obama administration notified Poland and the Czech Republic about cancellation of major missile-defense facilities ""at the last minute in midnight phone calls.""","foreign-policy,military",dick-cheney,,,republican,2,10,a speech to the Center for Security Policy
10610,true,Medicaid is close to 30 percent of the state budget and the biggest expenditure at the state.,"medicaid,state-budget",florida-chamber-commerce,,Florida,none,2,2,a Senate health policy committee hearing
4629,true,"The city of Columbus would save $41 million a year if employees had to contribute to their own, guaranteed-check pensions.","jobs,labor,unions",dave-yost,Ohio auditor,ohio,republican,1,1,a newspaper column
12861,false,Im beating (Kelly Ayotte) in the polls by a lot.,polls,donald-trump,President-Elect,New York,republican,37,238,an interview with the Washington Post
2338,false,I asked (then-Secretary of State Condoleezza Rice) how many people had died and she did not know the answer to that question.,"bush-administration,iraq,military",barbara-boxer,U.S. Senator,California,democrat,4,3,an editorial board interview
8768,false,Scott Walkers income tax plan is a tax hike. It increases taxes for nearly 80% of the people in the state.,"income,jobs,state-budget,state-finances,taxes",mary-burke,Madison school board member,Wisconsin,democrat,8,13,an interview
4672,false,The largest category of people coming into the technical schools in Wisconsin are people with four-year degrees.,"education,jobs",scott-walker,Milwaukee County Executive,Wisconsin,republican,40,78,an interview
4546,false,"An Environmental Protection Agency regulation that goes into effect Jan. 1, 2012, regulates dust.",environment,herman-cain,,Georgia,republican,3,18,in a Republican presidential debate
11800,true,"In 40 years of broadcast, I have never endorsed any candidate.",history,glenn-beck,,,none,2,18,"an appearance in Ankeny, Iowa"
3165,true,Says every school will be negatively impacted if Education Stability Fund is not tapped.,"education,state-budget",dave-hunt,State representative,Oregon,democrat,0,0,an e-mail
7546,true,The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,environment,evan-goyke,"State Assembly, 18th District",Wisconsin,democrat,0,0,a speech
4576,true,Says David Dewhurst accused Cruz of being a Red Chinese Communist.,"bipartisanship,candidates-biography",ted-cruz,Senator,Texas,republican,19,77,a widely distributed email memo.
4501,false,Says that Romney touted the Massachusetts health plan for the nation in his hardcover book but then deleted it for the paperback edition.,health-care,rick-perry,Governor,Texas,republican,23,78,a Republican presidential debate in Orlando
11849,false,The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,immigration,ted-cruz,Senator,Texas,republican,19,77,"a town hall event in Windham, N.H."
1959,false,"""Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.""","abortion,candidates-biography,message-machine",rick-scott,Governor,Florida,republican,34,58,a campaign mail piece.
4228,false,There was a loss of eight million jobs during the Bush eight years.,"economy,history,jobs",harry-reid,Senate Democratic Leader,Nevada,democrat,7,12,a Senate floor speech
13220,false,Says Will Hurd said a border-long U.S.-Mexico wall absolutely makes sense.,"homeland-security,immigration",pete-gallego,Former legislator and U.S. House member,Texas,democrat,2,2,a TV ad pointed out to PolitiFact Texas
2269,true,The Republicans have 2 percent of the Muslim vote.,religion,tamara-holder,attorney and contributor to Fox News,Illinois,none,1,0,comments on the Hannity show.
10694,false,Says President Ronald Reagan had a month of job creation of 1 million.,jobs,george-will,Columnist,Maryland,columnist,5,14,an appearance on Fox News Sunday
10860,false,"As a senator, Hillary Clinton actually paid female staffers a lot less than men.","candidates-biography,women",sean-hannity,Radio/TV host,,none,2,9,a panel discussion
6679,false,"On new dollar coins, In God We Trust is gone!",patriotism,chain-email,,,none,5,159,a chain email
9825,false,Every 28 hours an unarmed black person is shot by a cop.,"crime,diversity,public-safety",marc-lamont-hill,,,democrat,0,1,a CNN segment
2380,false,We will be the first party to elect a bald guy to governor.,"candidates-biography,elections,history",john-thrasher,Republican Party of Florida Chairman,Florida,republican,0,4,comments at the Republican Party of Florida's annual meeting.
12474,true,Says Donald Trump says climate change is a hoax invented by the Chinese.,"climate-change,foreign-policy",hillary-clinton,Presidential candidate,New York,democrat,76,76,a foreign policy speech
8494,false,"If your plan is the result of collective bargaining, no subsequent changes by anybody -- insurance companies, Obamacare -- can force your grandfathered policy to change.","health-care,unions",rush-limbaugh,Radio host,,none,2,30,comments on his radio show
5432,false,The president gave the (auto) companies to the UAW.,unions,mitt-romney,Former governor,Massachusetts,republican,33,85,a primary debate in Arizona
1258,false,You dont know if this (the H1N1 vaccine) is gonna cause neurological damage like it did in the 1970s.,"health-care,pundits",glenn-beck,,,none,2,18,his radio program.
9245,false,"Ryan Sittons company accepted over $650,000 in Obama stimulus dollars.","candidates-biography,small-business,stimulus",young-conservatives-texas,Political group,Texas,republican,0,1,a press release
5441,false,Says Connie Mack failed to pay his child support.,"candidates-biography,children,families",george-lemieux,,Florida,republican,4,5,a Web ad
11934,true,"In Sauk City, Wisconsin, the ID office that provides identification for voting is only open on the fifth Wednesday of every month -- a total of four days in 2016.","civil-rights,elections,states,transportation",john-oliver,"Host, Last Week Tonight",,none,4,0,a TV show
6102,false,"Romneycare covers abortion, illegal immigrants and has a public option. Obamacare does not.","abortion,health-care,immigration",facebook-posts,Social media posting,,none,11,68,a Facebook post
9170,false,The health care law reduces the number of uninsured in America by 3 percent for how much money? $2 trillion.,"federal-budget,health-care",john-e-sununu,Pundit,New Hampshire,republican,0,1,"a panel on ""Meet the Press"""
